123	82	291	181	160	1738	21:52	160
126	83	295	181	160	1741	21:46	160
129	82	291	182	160	1745	21:41	160
129	81	288	182	160	1748	21:36	160
129	82	291	183	160	1752	21:30	160
128	83	295	183	160	1755	21:25	160
128	82	291	184	160	1758	21:20	160
127	82	291	184	160	1761	21:14	160
126	83	295	184	160	1765	21:09	160
125	84	298	185	160	1768	21:04	160
125	82	291	185	200	1772	20:59	200
125	84	298	186	200	1777	20:53	200
125	86	305	186	200	1781	20:48	200
125	87	309	187	200	1785	20:43	200
126	87	309	187	200	1789	20:37	200
129	81	288	187	200	1793	20:32	200
131	81	288	188	200	1797	20:27	200
131	80	284	188	200	1801	20:22	200
132	83	295	189	200	1806	20:16	200
133	82	291	189	200	1810	20:11	200
134	81	288	190	200	1814	20:06	200
135	83	295	190	200	1819	20:00	200
135	81	288	190	200	1823	19:55	200
135	81	288	191	200	1827	19:50	200
135	82	291	191	200	1832	19:44	200
135	82	291	192	200	1836	19:39	200
135	82	291	192	200	1840	19:34	200
136	82	291	193	200	1844	19:29	200
136	82	291	193	200	1849	19:23	200
136	81	288	193	200	1853	19:18	200
136	83	295	194	200	1857	19:13	200
136	82	291	194	200	1861	19:07	200
136	82	291	195	200	1865	19:02	200
137	80	284	195	200	1869	18:57	200
137	83	295	196	200	1873	18:51	200
137	83	295	196	200	1878	18:46	200
137	84	298	196	200	1882	18:41	200
138	80	284	197	200	1886	18:36	200
139	81	288	197	200	1891	18:30	200
140	83	295	198	200	1895	18:25	200
140	83	295	198	200	1899	18:20	200
140	82	291	199	200	1904	18:14	200
140	82	291	199	200	1908	18:09	200
140	83	295	199	200	1912	18:04	200
140	82	291	200	200	1916	17:59	200
140	82	291	200	200	1921	17:53	200
140	82	291	201	200	1925	17:48	200
139	82	291	201	200	1929	17:43	200
139	82	291	202	200	1933	17:37	200
139	82	291	202	200	1937	17:32	200
139	80	284	202	200	1941	17:27	200
138	82	291	203	200	1946	17:21	200
138	84	298	203	200	1950	17:16	200
137	82	291	204	200	1954	17:11	200
137	82	291	204	200	1958	17:06	200
137	81	288	204	200	1963	17:00	200
137	81	288	205	200	1967	16:55	200
137	85	302	205	200	1971	16:50	200
137	84	298	206	200	1976	16:44	200
137	84	298	206	200	1980	16:39	200
139	81	288	207	200	1984	16:34	200
139	80	284	207	200	1989	16:28	200
139	80	284	207	200	1993	16:23	200
139	81	288	208	200	1997	16:18	200
139	80	284	208	200	2001	16:13	200
139	82	291	209	200	2005	16:07	200
139	81	288	209	200	2009	16:02	200
139	80	284	210	160	2013	15:57	160
139	81	288	210	160	2017	15:51	160
139	84	298	210	160	2020	15:46	160
138	84	298	211	160	2023	15:41	160
138	85	302	211	160	2026	15:35	160
139	80	284	212	160	2030	15:30	160
139	80	284	212	160	2033	15:25	160
138	82	291	213	160	2036	15:20	160
136	81	288	213	160	2040	15:14	160
136	80	284	213	160	2044	15:09	160
135	82	291	214	160	2047	15:04	160
134	81	288	214	160	2051	14:58	160
133	81	288	215	160	2054	14:53	160
132	82	291	215	160	2057	14:48	160
131	85	302	216	160	2060	14:43	160
130	80	284	216	160	2064	14:37	160
129	80	284	216	160	2067	14:32	160
129	81	288	217	160	2070	14:27	160
128	81	288	217	160	2074	14:21	160
127	81	288	218	160	2077	14:16	160
126	80	284	218	160	2081	14:11	160
126	81	288	218	160	2084	14:05	160
126	81	288	219	160	2088	14:00	160
126	81	288	219	160	2091	13:55	160
126	81	288	220	160	2094	13:50	160
125	84	298	220	160	2098	13:44	160
126	80	284	221	160	2101	13:39	160
126	81	288	221	160	2104	13:34	160
126	80	284	221	160	2108	13:28	160
127	80	284	222	160	2111	13:23	160
127	80	284	222	160	2115	13:18	160
128	82	291	223	160	2118	13:12	160
127	83	295	223	160	2122	13:07	160
127	81	288	224	160	2125	13:02	160
127	81	288	224	160	2128	12:56	160
126	82	291	224	160	2132	12:51	160
126	80	284	225	160	2135	12:46	160
126	81	288	225	160	2138	12:41	160
126	81	288	226	160	2142	12:35	160
125	81	288	226	160	2145	12:30	160
125	84	298	226	160	2148	12:25	160
125	83	295	227	160	2152	12:19	160
125	83	295	227	160	2156	12:14	160
126	83	295	228	160	2159	12:09	160
126	82	291	228	160	2163	12:03	160
128	81	288	229	160	2166	11:58	160
128	79	280	229	160	2169	11:53	160
128	79	280	229	160	2173	11:47	160
128	81	288	230	160	2176	11:42	160
127	82	291	230	160	2179	11:37	160
127	82	291	231	160	2182	11:32	160
126	81	288	231	160	2186	11:26	160
126	83	295	232	160	2189	11:21	160
126	82	291	232	160	2193	11:16	160
126	83	295	232	160	2196	11:10	160
125	83	295	233	160	2200	11:05	160
126	83	295	233	200	2203	11:00	181
125	81	288	234	200	2207	10:55	200
125	81	288	234	200	2212	10:49	200
125	81	288	235	200	2216	10:44	200
125	80	284	235	200	2220	10:39	200
126	81	288	235	200	2225	10:33	200
128	80	284	236	200	2229	10:28	200
129	80	284	236	200	2233	10:23	200
131	79	280	237	200	2237	10:17	200
132	79	280	237	200	2241	10:12	200
134	80	284	238	200	2245	10:07	200
134	82	291	238	200	2249	10:01	200
135	81	288	238	200	2254	09:56	200
135	81	288	239	200	2258	09:51	200
136	79	280	239	200	2262	09:46	200
137	79	280	240	200	2267	09:40	200
137	81	288	240	200	2271	09:35	200
137	84	298	240	200	2275	09:30	200
138	82	291	241	200	2280	09:24	200
139	83	295	241	200	2284	09:19	200
141	81	288	242	200	2288	09:14	200
141	77	273	242	200	2292	09:09	200
141	79	280	243	200	2297	09:03	200
141	81	288	243	200	2301	08:58	200
140	79	280	243	200	2305	08:53	200
140	82	291	244	200	2309	08:47	200
139	81	288	244	200	2313	08:42	200
139	81	288	245	200	2317	08:37	200
139	82	291	245	200	2322	08:31	200
139	81	288	246	200	2326	08:26	200
138	82	291	246	200	2330	08:21	200
138	82	291	246	200	2334	08:16	200
138	81	288	247	200	2339	08:10	200
138	83	295	247	200	2343	08:05	200
138	82	291	248	160	2347	08:00	173
138	80	284	248	160	2351	07:54	160
138	81	288	248	160	2354	07:49	160
138	80	284	249	160	2357	07:44	160
138	80	284	249	160	2361	07:38	160
138	82	291	250	160	2364	07:33	160
137	81	288	250	160	2367	07:28	160
136	81	288	251	160	2371	07:22	160
135	82	291	251	160	2374	07:17	160
134	82	291	251	160	2378	07:12	160
132	80	284	252	160	2381	07:06	160
132	80	284	252	160	2385	07:01	160
133	79	280	253	160	2388	06:56	160
133	81	288	253	160	2391	06:51	160
133	79	280	254	160	2395	06:45	160
133	81	288	254	160	2398	06:40	160
133	81	288	254	160	2401	06:35	160
131	80	284	255	160	2405	06:29	160
130	79	280	255	160	2408	06:24	160
129	81	288	256	160	2412	06:19	160
129	80	284	256	160	2415	06:13	160
128	81	288	256	160	2419	06:08	160
128	81	288	257	160	2422	06:03	160
128	86	305	257	160	2425	05:58	160
128	83	295	258	160	2429	05:52	160
128	82	291	258	160	2432	05:47	160
128	82	291	259	160	2435	05:42	160
128	80	284	259	160	2439	05:36	160
129	80	284	259	160	2442	05:31	160
129	78	277	260	160	2445	05:26	160
129	81	288	260	160	2449	05:20	160
129	81	288	261	160	2452	05:15	160
128	81	288	261	160	2456	05:10	160
127	81	288	262	160	2459	05:05	160
127	81	288	262	150	2463	04:59	150
127	81	288	262	150	2466	04:54	150
126	82	291	263	150	2469	04:49	150
126	81	288	263	150	2472	04:43	150
126	82	291	264	150	2475	04:38	150
126	81	288	264	150	2478	04:33	150
126	81	288	264	150	2481	04:27	150
126	82	291	265	150	2485	04:22	150
126	81	288	265	150	2488	04:17	150
126	81	288	266	150	2491	04:12	150
125	80	284	266	150	2494	04:06	150
125	81	288	267	150	2497	04:01	150
125	83	295	267	150	2500	03:56	150
124	82	291	267	150	2504	03:50	150
125	82	291	268	150	2507	03:45	150
126	80	284	268	150	2510	03:40	150
127	80	284	269	150	2513	03:34	150
126	80	284	269	150	2517	03:29	150
125	81	288	270	150	2520	03:24	150
124	80	284	270	150	2523	03:19	150
124	80	284	270	150	2526	03:13	150
123	81	288	271	150	2529	03:08	150
122	83	295	271	150	2532	03:03	150
122	81	288	272	140	2536	02:57	140
123	79	280	272	140	2538	02:52	140
123	79	280	272	140	2541	02:47	140
123	79	280	273	140	2544	02:41	140
124	78	277	273	140	2547	02:36	140
124	79	280	274	140	2550	02:31	140
123	78	277	274	140	2553	02:26	140
123	79	280	274	140	2556	02:20	140
123	79	280	275	140	2559	02:15	140
123	79	280	275	140	2562	02:10	140
123	80	284	276	140	2565	02:04	140
123	78	277	276	140	2568	01:59	140
123	79	280	277	140	2571	01:54	140
123	78	277	277	140	2574	01:49	140
122	81	288	277	140	2577	01:43	140
121	79	280	278	140	2580	01:38	140
121	78	277	278	140	2583	01:33	140
121	80	284	279	140	2586	01:27	140
121	77	273	279	140	2589	01:22	140
121	77	273	279	140	2592	01:17	140
121	80	284	280	140	2594	01:12	140
121	77	273	280	140	2598	01:06	140
121	79	280	281	140	2601	01:01	140
122	76	270	281	120	2603	00:56	120
122	78	277	281	120	2606	00:50	120
122	77	273	282	120	2608	00:45	120
122	78	277	282	120	2611	00:40	120
121	75	266	283	120	2614	00:34	120
120	76	270	283	120	2616	00:29	120
119	78	277	283	120	2618	00:24	120
118	78	277	284	120	2621	00:19	120
118	77	273	284	120	2624	00:13	120
117	76	270	285	120	2626	00:08	120
116	76	270	285	120	2628	00:03	120
116	52	185	285	120	2631	00:00	140
